,Alkollü içecekler ve tütün,Ev eşyası,Eğitim,Eğlence ve kültür,Giyim ve ayakkabı,Gıda ve alkolsüz içecekler,Haberleşme,Konut,Lokanta ve oteller,Sağlık,Ulaştırma,Çeşitli mal ve hizmetler,TÜFE
2024-12-31,100.0,100.0,100.0,99.99999999999996,99.99999999999996,99.99999999999996,100.0,100.0,99.99999999999996,100.0,100.0,100.0,100.0
2025-01-01,101.1352851274022,100.0,100.0,99.99999999999996,99.99999999999996,100.3198810212992,100.0,100.0,99.99999999999996,143.73144654254463,100.78563993130317,100.0,100.20706768344547
2025-01-02,101.1352851274022,100.0,100.0,99.99999999999996,99.99999999999996,100.56628967709771,100.0,100.0,99.99999999999996,143.73144654254463,100.78563993130317,100.0,100.2805655138606
2025-01-03,101.1352851274022,100.0,100.0,99.99999999999996,99.99999999999996,100.7601971331688,100.0,100.0,99.99999999999996,143.73144654254463,100.78563993130317,100.0,100.33840348743486
2025-01-04,101.1352851274022,100.0,100.0,99.99999999999996,99.99999999999996,100.77086895360424,100.0,100.0,99.99999999999996,143.73144654254463,100.78563993130317,100.0,100.34158663717464
2025-01-05,101.1352851274022,100.0,100.0,99.99999999999996,99.99999999999996,100.74422290795336,100.0,100.0,99.99999999999996,143.73144654254463,100.78563993130317,100.0,100.33363875669886
2025-01-06,101.1352851274022,101.16082378832382,100.0,99.99999999999996,99.99999999999996,100.89052372196944,100.0,103.77143053401484,99.99999999999996,143.73144654254463,101.4125425863124,100.0,101.20711649517176
2025-01-07,101.1352851274022,101.1938316137468,100.73499464919496,100.00473096283152,100.00445753909868,101.0818393332152,100.0,103.90524571653592,100.18172143253574,143.73144654254463,101.55499459805348,100.01000226610378,101.34535183006906
2025-01-08,101.1352851274022,100.03579000536304,100.73306045274973,100.00519309824791,100.00543084142062,101.4941695825439,100.0,103.99741778798293,100.20441420022884,143.73144654254463,101.5551255806482,100.01067244119044,101.38619738488174
2025-01-09,101.1352851274022,101.20354787322786,100.67299146314346,100.36238718023267,100.00914948445154,101.7192176802831,100.0,104.193380088106,100.61787328755634,143.73144654254463,101.7042767480862,100.17195070331182,101.65995393236808
2025-01-10,101.1352851274022,101.20587979777808,100.77992469729092,100.35958628032785,100.01386784754268,101.68341537705228,100.0,104.29128551497932,101.2653986896819,143.73144654254463,101.71579894340286,100.18069175720792,101.73108128395408
2025-01-11,101.1352851274022,101.19898687211294,100.99276025636684,100.358538763442,100.01179260641284,101.71929814417288,99.99999999999996,104.38401901608827,101.35686109996271,143.73144654254463,101.9555354110674,100.15112463561364,101.80324159216886
2025-01-12,101.1352851274022,101.203098475616,101.43009121838227,100.3636169999341,100.0100482949456,101.74279282691906,100.0,104.47885465576348,101.35651071604104,143.73144654254463,101.98318295894248,100.2330500009378,101.8442585082371
2025-01-13,101.1352851274022,101.20635463100702,101.63531715731038,100.36477050371954,100.00876318012102,101.70436624799876,99.99966677819556,104.57695078671352,101.35703574199698,143.73144654254463,102.03427098043916,100.26031150062308,101.86293524656163
2025-01-14,101.1352851274022,101.2819725224914,101.89097214504883,100.42045670307073,100.03148035935044,101.63553840576913,100.00089172691382,104.69431568402275,101.35703574199698,143.73144654254463,102.4040419075766,100.39069642060406,101.93583295775952
2025-01-15,101.1352851274022,101.56981716529744,102.02841987206682,100.43165229526898,100.07982257008268,101.63988894243998,99.9905267031666,104.77050244190148,101.42594935706316,143.73144654254463,102.90388730709932,100.39286746961832,102.0596412198253
2025-01-16,101.1352851274022,101.63943418106402,101.92826883973169,100.55367198281571,100.2400094525797,101.6350392754245,100.00008944471134,104.84174453732108,101.45665391057952,143.73144654254463,103.33376929489148,100.50419164475116,102.15880163748298
2025-01-17,101.1352851274022,101.70663401577926,102.01288016063847,100.57816792674387,100.14088701858785,101.68758887199668,99.98657582920936,104.90182456055304,101.72232429477232,143.73144654254463,103.34481738152422,100.58568559768368,102.21351996225704
2025-01-18,101.1352851274022,101.8483421074357,102.70522806618712,100.78149461025826,100.08687796216476,101.77040935258005,99.95862723728057,105.06799493083754,101.64625751680131,143.73144654254463,103.59068602907128,100.65444661843108,102.32454114563004
2025-01-19,101.1352851274022,101.94091504827064,103.16328901951864,100.80693087822408,100.12799283558444,101.78184638197874,99.97282900680466,105.1197976685674,101.54582569607362,143.73144654254463,103.57201953821496,100.84030205921636,102.35564064033296
2025-01-20,101.1352851274022,102.17344627196388,103.71473022028296,100.97711434383808,100.249652077066,101.86582932581584,99.97088874140884,105.24529356129489,102.21399050685748,143.73144654254463,103.70352351067665,100.96342655351584,102.53472493391835
2025-01-21,101.1352851274022,102.39328891001232,105.00531917153818,101.16325433348824,100.46349946402408,101.7601038267942,99.91192951882358,105.31822311204616,102.2459054761189,143.73144654254463,103.60997187110348,101.1126966570952,102.58069572257712
2025-01-22,101.1352851274022,102.44011400999214,105.42074720736908,101.16719360186508,100.40516741927388,101.81229808131664,99.92661452094752,105.39099964809726,103.02183031830438,143.73144654254463,103.60523873834222,101.2188223915576,102.69387630770728
2025-01-23,101.1352851274022,102.6388095910391,105.2545738148949,101.34965390172076,100.37551077000188,101.85667846597612,99.92624836872608,105.4632953935508,103.02466946039664,143.73144654254463,103.63785796460556,101.2324471387264,102.73943732173556
2025-01-24,101.1352851274022,102.88160494195242,105.45713289193812,101.28736773133186,100.2874167144367,102.17732473467622,99.94789907923489,105.53458576695532,102.9880751908024,143.73144654254463,103.67842665977338,101.29103400554382,102.86975725464262
2025-01-25,101.1352851274022,103.13448719690764,105.78654198662026,101.3146195649954,100.28374345117876,102.19334586103476,99.94225404273578,105.60413135388644,102.7957690092956,143.73144654254463,103.7807347980022,101.32359618081728,102.91409182495995
2025-01-26,101.1352851274022,103.3142388053587,105.8104897637687,101.47031502794704,100.37928841112,102.3490331431512,99.9475614526022,105.67215692656728,103.1875906178282,143.73144654254463,103.81210076593077,101.39724310201107,103.04356458973236
2025-01-27,101.1352851274022,103.510653092521,105.76345680579615,101.57595845849592,100.57888979407907,102.53517678088724,99.96199057790643,105.7459643661319,103.18897153309928,143.73144654254463,103.8257256794297,101.5008519776528,103.15334747131834
2025-01-28,101.1352851274022,103.98628631069286,106.03410946155934,101.8040011834372,101.30732505225032,102.6525524948287,99.92808843891773,105.81938429137078,103.32911907899036,143.73144654254463,103.851035281345,101.76179888538876,103.34037238160992
2025-01-29,101.1352851274022,103.79271063744258,105.80222052398848,101.85587976382416,101.17130467104748,102.93701482201716,99.88560881692123,105.88696937971908,103.46239374286884,143.73144654254463,103.664323424445,101.88943211696636,103.39313265755516
2025-01-30,101.1352851274022,103.81548031447,106.5563364614337,101.92884877970148,101.19400044876714,103.02367310000376,99.87371646412925,105.95350516319388,103.16542998228503,143.73144654254463,103.67980156239116,102.02277558549284,103.4331922122958
2025-01-31,101.1352851274022,103.88786250182922,106.2219564120959,102.03482607750196,101.28057273616837,102.77011553076552,99.88491481908515,106.0069107933846,103.4177440434235,143.73144654254463,103.45414402254804,102.13464069842574,103.37068260084293
2025-02-01,101.1352851274022,104.16583082989057,106.47503530188244,102.23973191217654,101.60986737324802,103.20312833581237,99.94824338167676,107.45381656596288,103.23787598606374,143.73144654254463,103.66973063709702,102.60427324880816,103.84288750282217
2025-02-02,101.1486604516798,104.35983930806788,106.58763700732014,102.35412240166124,101.77344383786274,103.22289995679036,99.98359996193057,107.4540016724014,103.49203813241527,122.43862830406644,103.6569352426812,102.79909627137718,103.915443303202
2025-02-03,101.1486604516798,104.5611209445295,106.48732763103578,102.48684162634822,102.10277085069696,103.3147604203648,99.9766498241838,107.4980385167738,103.49125383520092,122.43862830406644,103.65059462846618,103.03314665573374,104.0039418162626
2025-02-04,101.1486604516798,105.04223121674806,106.6037662289978,102.79104005273469,102.47731284672544,103.41034439117892,99.90811283438696,108.1477044973868,103.42172352449155,122.43862830406644,103.82507611415237,103.47722468479066,104.25831714881872
2025-02-05,101.1486604516798,105.28068597137782,106.750967005545,103.00381700572385,102.46276917256208,103.77521631808202,99.8596391131488,108.43100175545038,104.05443808611284,122.43862830406644,103.8323920360955,103.70357123286423,104.50940009201447
2025-02-06,101.1486604516798,105.61266715787085,106.8572857577318,103.07417974066082,102.53929842034492,104.2710779256632,99.83399616403008,108.47598024381148,103.87841711888892,122.43862830406644,104.30685766955358,103.925269008823,104.762878210408
2025-02-07,101.1486604516798,105.9081882430276,107.31694577608926,103.08586016819714,102.67391682489897,104.17486904147134,99.77414027785268,108.46516483451936,104.5671777926606,122.43862830406644,104.29975661974863,104.08901735744524,104.84737921315627
2025-02-08,101.1486604516798,106.17224435580223,107.28865054364152,103.33746384988945,102.8690472203222,104.19503729873588,99.84118737681789,108.52135470410586,105.07421882208703,122.43862830406644,104.32599500444636,104.45327431500742,104.97484395757606
2025-02-09,101.1486604516798,106.27093709638154,107.60333029312083,103.69263342673572,102.96893787454825,104.18969425689218,99.85549020800678,108.52094077440395,104.8973618148193,122.43862830406644,104.34182219399808,104.68408567056596,105.00086622685126
2025-02-10,101.1486604516798,106.47396292321658,107.64333945564128,103.97666315268908,103.65036328120442,104.3351505054959,99.85931142870128,108.59010319862335,105.06046811329344,122.43862830406644,104.34007837697268,104.88751359981607,105.16130441410743
2025-02-11,101.1486604516798,107.15540179340331,107.76788526972466,104.36550951957908,104.3640368279007,104.6397714146905,99.85860738820598,108.80740478769776,105.04218351723652,122.43862830406644,104.35395491655964,105.70800098576704,105.45208417335694
2025-02-12,101.1486604516798,107.48062617884428,108.38659499016732,104.47124694453672,104.66461517640988,104.89656173479445,99.68782689368015,108.88467109317506,105.6519063021371,122.43862830406644,104.436042865818,105.94434277917328,105.68290424523047
2025-02-13,101.1486604516798,108.07143507491612,108.57192246337392,104.68790402876118,104.6928880735545,105.03585499076156,99.68549394791626,108.99650571194,106.24036181777711,122.43862830406644,104.44247390498585,106.09516806147082,105.86733556081376
2025-02-14,101.1486604516798,108.07524448432837,107.5910317167618,104.68759408255472,104.69301500355144,105.02681786996912,99.68549394791626,108.99518545383016,106.3078695871665,122.43862830406644,104.44768349317545,106.09711467627636,105.84832678822356
2025-02-15,101.1486604516798,108.07524448432837,109.73410992093402,104.68759408255472,104.69301500355144,105.17791175553673,97.47472817915164,109.5447442973174,106.62650702879318,122.43862830406644,104.44958386027722,106.09711467627636,105.97685196533432
2025-02-16,101.1486604516798,108.07524448432837,109.73410992093402,104.68759408255472,104.69301500355144,105.2277432518012,97.47472817915164,109.5447442973174,106.62650702879318,122.43862830406644,104.44958386027722,106.09711467627636,105.99171551324788
2025-02-17,101.1486604516798,108.06479711819443,110.679601230375,104.6877702338667,104.69701666234924,105.33851463364353,97.47472817915164,109.68698532734405,106.08977274691962,122.43862830406644,104.47713700815147,106.13295834644066,106.02651451497417
2025-02-18,101.1486604516798,108.6006785429836,111.64599393735124,104.87388952922188,106.29918245058502,105.73381534184564,97.46084082776318,109.9060291334843,105.47621347777918,122.43862830406644,104.73877190777182,106.77771755856394,106.395526965323
2025-02-19,101.1486604516798,108.5245237910036,111.60926885988742,104.95074927384708,106.41673773298052,106.03089454840868,97.43965188008154,109.88414515524651,105.44565453088326,122.43862830406644,104.70955849765708,107.6020736717096,106.5090078148411
2025-02-20,101.1486604516798,109.35765509384234,112.59670010412654,105.20663717769764,108.24558140948604,106.03089454840868,97.56324696425784,109.93690325333355,104.66821798181157,122.43862830406644,104.71190815538434,108.42632957066562,106.7393641326297
2025-02-21,101.1486604516798,109.618885854725,113.60595988636328,105.33759338407896,109.33780174004242,106.22620306871528,97.60841474038578,110.0025412824279,104.25880275756406,122.43862830406644,104.71236310144054,108.59599518602684,106.92130410640468
2025-02-22,101.1486604516798,110.04783417929411,114.6375307567234,105.21830960308354,109.23099527593172,106.12567763383116,97.68470460299696,110.13321176325326,104.28906403895468,122.43862830406644,104.75026788274684,109.63412568262736,107.01564880915662
2025-02-23,101.1486604516798,110.08905150765273,115.69190593277293,105.23918014293648,109.68581002052429,106.2008717594684,97.69095750215712,110.14637996195508,103.97210196010045,122.43862830406644,105.1497733382996,109.73258912339423,107.13953374222424
2025-02-24,101.1486604516798,110.23557386276524,116.7695895353366,105.3859753809424,109.92822149186136,106.262705238929,97.71497961210576,110.21124093720972,103.61981302476094,122.43862830406644,105.1711914616172,109.86750403659563,107.2077798165106
2025-02-25,101.1486604516798,110.9377918837313,117.87109682952972,105.63824903638428,112.10722758831264,106.68734273965464,97.75319073493532,110.3547759862345,103.42156090254493,122.43862830406644,105.17509363604,110.34017245905692,107.6378654799282
2025-02-26,101.1486604516798,110.9377918837313,117.87109682952972,105.63824903638428,112.10722758831264,107.01841290367877,97.75319073493532,110.3547759862345,103.42156090254493,122.43862830406644,105.17509363604,110.34017245905692,107.73661582086936
2025-02-27,101.1486604516798,110.94072437622124,117.87109682952972,105.57213955341074,112.0882878032456,107.00792611872004,97.74469379250893,110.42071091292802,103.39232113844288,122.43862830406644,105.11982689084974,110.18021762237125,107.72471807290827
2025-02-28,101.1486604516798,110.95800877468125,117.87109682952972,105.556667435187,112.037990676422,107.06463286743914,97.70941186803849,110.47401310894728,103.89257160603832,122.43862830406644,105.19624097836636,110.01381623481392,107.79690393224156
2025-03-01,111.15844789133696,111.10207003181792,117.87109682952972,105.755436860862,112.11463705230258,107.3032516063479,97.71281984121195,110.51638587937956,103.69910489053083,122.3764659665578,104.88859383894892,110.09448171269835,107.840133063552
2025-03-02,111.15844789133696,111.1151582654593,117.87109682952972,105.6540698251283,112.1487044688092,107.4152744400964,97.75157591702263,110.5531942580634,103.80297501322087,122.3764659665578,104.88855524829226,110.04016649160576,107.89071286046412
2025-03-03,111.15844789133696,111.09765025981667,117.87109682952972,105.69933836227057,112.18365533804138,107.47851195111154,97.81923537831176,110.6451368361958,103.37249176931904,122.3764659665578,104.8870762873819,110.08132790364826,107.89185307294969
2025-03-04,111.15844789133696,111.15186202833458,117.87109682952972,105.790893300655,112.30726588930946,107.9667229127066,97.76063675994496,110.9325411679696,105.1220109599602,122.3764659665578,104.68900231068548,110.318287268812,108.24449982350372
2025-03-05,111.15844789133696,111.30134567296255,117.87109682952972,105.79259806274628,112.51391216879354,108.84035527958537,97.7730269103808,110.99129892789482,105.20106693757933,122.3764659665578,104.6828124366572,110.44964197844789,108.55759841460802
2025-03-06,111.15844789133696,111.22253154869884,117.87109682952972,105.7212738445068,112.55202963917031,109.29036364126034,97.7281096467294,111.17349076850644,105.33563602055143,122.3764659665578,104.46379868859584,110.52187087814733,108.6999798317066
2025-03-07,111.15844789133696,111.26971033930197,117.87109682952972,105.65953574528076,112.51359321493554,109.38859929658516,97.64067523572608,111.32712167989636,105.71930418869997,122.3764659665578,104.0862263450955,110.50648524626882,108.73259874558454
2025-03-08,111.15844789133696,111.23607395412525,117.87109682952972,105.56901615413288,112.49458740720463,109.64049092877244,97.67193768913113,111.30255338062534,105.33322827139732,122.3764659665578,104.11877891934262,110.47811456726184,108.76605377714992
2025-03-09,111.15844789133696,111.3246663474072,117.87109682952972,105.54243347045194,112.48509568916955,109.65614281079506,97.66667139341928,111.34144457633424,105.48249295659252,122.3764659665578,104.08255476193946,110.45839250860338,108.79131282905524
2025-03-10,111.15844789133696,111.43430771071304,117.87109682952972,105.64680910354306,112.53692767262014,109.60079981639268,97.67302630889311,111.4293010158592,105.70619054824068,122.3764659665578,103.9911215557772,110.5051724212034,108.81570425334068
2025-03-11,111.15844789133696,111.51996291094709,117.87109682952972,105.82876698564202,112.57494632108433,110.19444619366443,97.6065372168112,111.52883307585134,105.49347990140132,122.3764659665578,104.01004146109986,110.60030321128048,109.0081747097897
2025-03-12,111.15844789133696,110.78221025487946,117.87109682952972,105.44187372310824,111.50195930929064,110.46924237007288,97.56945598528516,111.6685196911471,105.53851082723304,122.3764659665578,104.44560346847264,110.33579161916003,109.00520091672291
2025-03-13,111.15844789133696,110.37863481769286,117.87109682952972,105.34421845478576,111.01238253035832,110.55821709171715,97.52783982967873,111.73370116469384,105.74755220140044,122.3764659665578,104.47348654693548,110.3044473377339,108.98485573247132
2025-03-14,111.15844789133696,110.23649221992083,117.87109682952972,105.2609275934276,110.78115299387228,110.38186263351962,97.51376623602364,111.78884833182882,105.82595167759588,122.3764659665578,104.8292023646043,110.32670931962184,108.96610283667556
2025-03-15,111.15844789133696,110.23520835342936,117.87109682952972,105.26166160818096,110.65754757192742,110.29029744242844,97.51376623602364,111.86706755636754,105.67003424831246,122.3764659665578,104.82539949456104,110.31295494224884,108.92597581469263
2025-03-16,111.15844789133696,110.22371618710947,117.87109682952972,105.23945465488282,110.6760624314966,110.3436127564144,97.50304314570324,111.8090314699225,106.30445595580002,122.3764659665578,104.82741038756726,110.30528518384014,108.99053812870538
2025-03-17,111.15844789133696,110.5866421552533,117.87109682952972,105.3775846824988,110.90957407906828,110.26521132140492,97.47693965629784,111.91145837421072,107.14152352244558,122.3764659665578,104.81807790714154,110.37112480798768,109.11650049997708
2025-03-18,111.15844789133696,110.964319865994,117.87109682952972,105.73213039087832,111.39511148629607,110.62074765705437,96.8414491587114,112.1276464600762,107.29752360638123,122.3764659665578,104.82022481550668,110.8084552914484,109.34637457348836
2025-03-19,111.15844789133696,111.0540408431013,117.87109682952972,105.74684123074964,111.93727057547189,110.8777009346745,96.91712322021972,112.2066765043115,107.38381639436844,122.3764659665578,104.77313372823036,112.84364791953332,109.5745166849302
2025-03-20,111.15844789133696,111.38355372150424,117.87109682952972,105.8840978355593,112.0800886536221,110.87029318032866,97.04185815408182,112.3105123761934,107.56044677230022,122.3764659665578,104.47841121716247,113.5846868346986,109.64212641649934
2025-03-21,111.15844789133696,111.3780511681876,117.87109682952972,105.90291851676928,112.09845187225764,110.81898088998804,97.04185815408182,112.31639648987428,107.6061269207957,122.3764659665578,104.48081352703682,113.57712374135168,109.63359181682203
2025-03-22,111.15844789133696,111.35489044190892,117.87109682952972,105.94145579579768,112.17611981827748,110.61080961550132,96.9777547190764,112.35230211725592,107.5512006630834,122.3764659665578,104.4754222346275,113.48381722769926,109.57084352716907
